episode_frame,episode_time_sec,arm_A_action_j1,arm_A_action_j2,arm_A_action_j3,arm_A_action_j4,arm_A_action_j5,arm_A_action_j6,arm_B_command_j1,arm_B_command_j2,arm_B_command_j3,arm_B_command_j4,arm_B_command_j5,arm_B_command_j6,arm_C_actual_j1,arm_C_actual_j2,arm_C_actual_j3,arm_C_actual_j4,arm_C_actual_j5,arm_C_actual_j6,hand_A_action_j1,hand_A_action_j2,hand_A_action_j3,hand_A_action_j4,hand_A_action_j5,hand_A_action_j6,hand_B_target_j1,hand_B_target_j2,hand_B_target_j3,hand_B_target_j4,hand_B_target_j5,hand_B_target_j6,hand_C_actual_j1,hand_C_actual_j2,hand_C_actual_j3,hand_C_actual_j4,hand_C_actual_j5,hand_C_actual_j6,j6_hold_enabled,j6_action_deg,j6_effective_target_deg,j6_actual_deg
322,10.733333587646484,103.15938943569883,94.76888089224404,-8.598778701984855,35.13589194126406,-89.1938869540621,6.6894541454909,103.15938943569883,94.76888089224404,-8.598778701984855,35.13589194126406,-89.1938869540621,6.6894541454909,102.363777,94.16078,-8.853752,37.542803,-89.984692,8.94813,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.02257724194382,133.6480207006568,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.0225772419438,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,133.6480207006568,179.8,179.8
323,10.766666412353516,103.25633389463498,94.83024467210255,-8.506647088527819,34.84952763525768,-89.25198487448836,6.60431261713446,103.25633389463498,94.83024467210255,-8.506647088527819,34.84952763525768,-89.25198487448836,6.60431261713446,102.461325,94.253034,-8.805713,37.090129,-89.840193,8.596395,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.8837495681836,133.83572167434164,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.8837495681836,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,133.83572167434164,179.8,179.8
324,10.800000190734863,103.34858009965104,94.96580648643051,-8.4172083767079,34.6048173609573,-89.33460538854624,6.141878380684372,103.34858009965104,94.96580648643051,-8.4172083767079,34.6048173609573,-89.33460538854624,6.141878380684372,102.577805,94.355573,-8.773504,36.639628,-89.685833,8.198358,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.75557890941283,133.9546677126108,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.7555789094128,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,133.9546677126108,179.8,179.8
325,10.833333015441895,103.41378269673693,95.09254475071343,-8.364782738453428,34.32395344978418,-89.35855502438271,5.804921901367935,103.41378269673693,95.09254475071343,-8.364782738453428,34.32395344978418,-89.35855502438271,5.804921901367935,102.697814,94.454683,-8.748393,36.247774,-89.543247,7.806469,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67765664927506,134.07304079308486,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67765664927506,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,134.07304079308486,179.8,179.8
326,10.866666793823242,103.49004337926884,95.26701039933079,-8.331608482115351,33.88386456734419,-89.30481158319942,5.485899001039093,103.49004337926884,95.26701039933079,-8.331608482115351,33.88386456734419,-89.30481158319942,5.485899001039093,102.84927,94.566261,-8.71673,35.829854,-89.394024,7.366078,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.66459321154605,134.26406492198146,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.66459321154605,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,134.26406492198146,179.8,179.8
327,10.899999618530273,103.56395493484071,95.54495222574874,-8.333441947059772,33.41994064062676,-89.10416176334462,5.059160035225656,103.56395493484071,95.54495222574874,-8.333441947059772,33.41994064062676,-89.10416176334462,5.059160035225656,102.968317,94.649165,-8.677971,35.530534,-89.311382,7.05255,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67553670543305,134.7718201200264,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67553670543305,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,134.7718201200264,179.8,179.8
328,10.933333396911621,103.6146616997098,95.7838183305388,-8.359110456281632,33.04448139747753,-88.86323301049211,4.979576197481985,103.6146616997098,95.7838183305388,-8.359110456281632,33.04448139747753,-88.86323301049211,4.979576197481985,103.081268,94.73238,-8.62338,35.259451,-89.269507,6.77493,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.69518915780603,135.03824549476224,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.69518915780606,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,135.03824549476224,179.8,179.8
329,10.966666221618652,103.65912322461195,96.03706567598661,-8.396868374980754,32.606111388422946,-88.64774358374342,4.907211627956962,103.65912322461195,96.03706567598661,-8.396868374980754,32.606111388422946,-88.64774358374342,4.907211627956962,103.184592,94.822764,-8.557053,34.995753,-89.26309,6.5253,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.66762988786027,135.47363612328215,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.66762988786027,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,135.47363612328215,179.8,179.8
330,11.0,103.67831731074882,96.28515640127826,-8.439324547599949,32.213807186096865,-88.51579140352477,4.873235230705704,103.67831731074882,96.28515640127826,-8.439324547599949,32.213807186096865,-88.51579140352477,4.873235230705704,103.280535,94.929978,-8.484721,34.7099,-89.274313,6.261137,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.5718886402939,135.50835736566705,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.5718886402939,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,135.50835736566705,179.8,179.8
331,11.033333778381348,103.67172829610483,96.66754843374856,-8.551796162784129,31.803798587901255,-88.23418264721798,4.675736678724109,103.67172829610483,96.66754843374856,-8.551796162784129,31.803798587901255,-88.23418264721798,4.675736678724109,103.364285,95.056516,-8.416756,34.411883,-89.277292,5.986354,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.50078457791815,136.1387828276495,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.50078457791815,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,136.1387828276495,179.8,179.8
332,11.066666603088379,103.64955482943327,96.94308383742697,-8.62358777451402,31.499729886025317,-88.04991942030391,4.580052726937262,103.64955482943327,96.94308383742697,-8.62358777451402,31.499729886025317,-88.04991942030391,4.580052726937262,103.445789,95.228246,-8.370354,34.048267,-89.233501,5.675329,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67250002911888,136.79487679885383,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.67250002911888,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,136.79487679885383,179.8,179.8
333,11.100000381469727,103.62709488386413,97.17685061784034,-8.643927776241165,31.16048157552836,-87.98087800599065,4.829461255157709,103.62709488386413,97.17685061784034,-8.643927776241165,31.16048157552836,-87.98087800599065,4.829461255157709,103.509965,95.417117,-8.354795,33.688126,-89.137246,5.410495,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.91423092288457,137.90544089315588,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.91423092288454,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,137.90544089315588,179.8,179.8
334,11.133333206176758,103.57409628781454,97.5116871533148,-8.657163101308688,30.77264644400431,-87.91882667677797,5.244053515714373,103.57409628781454,97.5116871533148,-8.657163101308688,30.77264644400431,-87.91882667677797,5.244053515714373,103.565157,95.634038,-8.355341,33.302789,-88.992692,5.183904,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.40359417570582,140.22196655464933,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.4035941757058,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,140.22196655464933,179.8,179.8
335,11.166666984558105,103.52734293173187,97.74499556749208,-8.684149413459348,30.636282488763168,-87.78045736925388,5.344607608759833,103.52734293173187,97.74499556749208,-8.684149413459348,30.636282488763168,-87.78045736925388,5.344607608759833,103.615856,95.937604,-8.373356,32.81623,-88.766795,4.987955,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.70989741298274,141.02702955258766,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.70989741298274,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,141.02702955258766,179.8,179.8
336,11.199999809265137,103.49703346436945,97.94856747210206,-8.673721581587968,30.363038916265285,-87.75478886003201,5.616132307872329,103.49703346436945,97.94856747210206,-8.673721581587968,30.363038916265285,-87.75478886003201,5.616132307872329,103.640885,96.205327,-8.42549,32.426548,-88.570827,4.873396,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.28847019450586,142.6254099136641,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.28847019450583,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,142.6254099136641,179.8,179.8
337,11.233333587646484,103.50207549296658,98.17987053399638,-8.610581632564552,29.781658641546034,-87.8799801382681,6.193329990687121,103.50207549296658,98.17987053399638,-8.610581632564552,29.781658641546034,-87.8799801382681,6.193329990687121,103.64987,96.481778,-8.494274,32.049031,-88.384508,4.811691,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9903434935411,143.51676035554914,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9903434935411,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,143.51676035554914,179.8,179.8
338,11.266666412353516,103.49852315463677,98.35869066185668,-8.589095715247145,29.44401461287544,-87.9938841479401,6.361951469794122,103.49852315463677,98.35869066185668,-8.589095715247145,29.44401461287544,-87.9938841479401,6.361951469794122,103.644736,96.754488,-8.552413,31.702357,-88.223474,4.819492,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.8449268051369,145.1533570015608,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.8449268051369,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,145.1533570015608,179.8,179.8
339,11.300000190734863,103.47577673017008,98.57011208825996,-8.610524336785037,29.333548349974215,-87.98334172450971,6.18049573607619,103.47577673017008,98.57011208825996,-8.610524336785037,29.333548349974215,-87.98334172450971,6.18049573607619,103.62452,97.0406,-8.605639,31.362635,-88.076845,4.895805,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.79433463182687,146.29566295771315,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.79433463182687,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,146.29566295771315,179.8,179.8
340,11.333333015441895,103.48832450588344,98.77374128864946,-8.62691092972578,29.05171041054937,-87.943062791512,6.003050706924174,103.48832450588344,98.77374128864946,-8.62691092972578,29.05171041054937,-87.943062791512,6.003050706924174,103.595962,97.302714,-8.638939,31.057667,-87.967144,5.042935,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9347092916339,147.75315299696692,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9347092916339,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,147.75315299696692,179.8,179.8
341,11.366666793823242,103.54441707402675,98.9985126316793,-8.64197971973772,28.52739673222515,-87.95887642665761,6.132825647521305,103.54441707402675,98.9985126316793,-8.64197971973772,28.52739673222515,-87.95887642665761,6.132825647521305,103.560986,97.576047,-8.653132,30.729674,-87.888667,5.282789,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.3848249354887,151.96370524182433,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.38482493548867,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,151.96370524182433,179.8,179.8
342,11.399999618530273,103.5927747119358,99.1596856594496,-8.674409130942125,28.169298110268386,-87.9338381710104,6.110365701952178,103.5927747119358,99.1596856594496,-8.674409130942125,28.169298110268386,-87.9338381710104,6.110365701952178,103.534673,97.80263,-8.65204,30.425575,-87.862253,5.540179,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.28048932099534,153.9094126183091,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.28048932099534,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,153.9094126183091,179.8,179.8
343,11.433333396911621,103.63460063098034,99.35678314097458,-8.780578210379867,27.938281527271638,-87.75003331033244,5.843653848318779,103.63460063098034,99.35678314097458,-8.780578210379867,27.938281527271638,-87.75003331033244,5.843653848318779,103.512212,98.046979,-8.648219,30.073254,-87.868838,5.813468,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.10487775678777,155.51042858524315,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,142.10487775678774,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,155.51042858524315,179.8,179.8
344,11.466666221618652,103.72495607527247,99.59106558340358,-8.931953659853429,27.578464031929478,-87.38889801206147,5.563248303381754,103.72495607527247,99.59106558340358,-8.931953659853429,27.578464031929478,-87.38889801206147,5.563248303381754,103.501943,98.23585,-8.643306,29.778277,-87.894235,5.98326,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.97676439379651,157.36790046127777,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.97676439379651,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,157.36790046127777,179.8,179.8
345,11.5,103.80952464583378,99.73883139876783,-9.03863840130679,27.276171499218457,-87.18990976981254,5.647759578163551,103.80952464583378,99.73883139876783,-9.03863840130679,27.276171499218457,-87.18990976981254,5.647759578163551,103.50066,98.441552,-8.638393,29.454629,-87.925669,6.089256,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9755038866472,158.23948385923077,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.9755038866472,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,158.23948385923077,179.8,179.8
346,11.533333778381348,103.90526589340016,99.87175760723817,-9.141369733973745,26.96219062748677,-87.01120423351124,5.751293051743691,103.90526589340016,99.87175760723817,-9.141369733973745,26.96219062748677,-87.01120423351124,5.751293051743691,103.511891,98.665642,-8.639758,29.091447,-87.942709,6.123623,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.83587407197382,159.6490746268116,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.83587407197382,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,159.6490746268116,179.8,179.8
347,11.566666603088379,104.03217604502163,100.07447007515546,-9.323914087502425,26.59263284962739,-86.73148623792835,5.81391733875149,104.03217604502163,100.07447007515546,-9.323914087502425,26.59263284962739,-86.73148623792835,5.81391733875149,103.534994,98.8595,-8.646581,28.77084,-87.924961,6.088479,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.62439534979103,160.93679727136814,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.62439534979103,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,160.93679727136814,179.8,179.8
348,11.600000381469727,104.0880967258264,100.18092563349076,-9.423952518532266,26.449278809285655,-86.69166567116677,5.823657621268713,104.0880967258264,100.18092563349076,-9.423952518532266,26.449278809285655,-86.69166567116677,5.823657621268713,103.571896,99.053358,-8.677698,28.448929,-87.858563,6.008767,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.55042649843966,161.56143585961976,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.55042649843966,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,161.56143585961976,179.8,179.8
349,11.633333206176758,104.13582411016078,100.26022299233688,-9.499754834828076,26.343167025627427,-86.74661232371982,6.014853637503869,104.13582411016078,100.26022299233688,-9.499754834828076,26.343167025627427,-86.74661232371982,6.014853637503869,103.623878,99.246281,-8.747028,28.11746,-87.737551,5.911327,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.52848221488614,162.31739637451537,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.52848221488614,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,162.31739637451537,179.8,179.8
350,11.666666984558105,104.2020007354984,100.36100626850039,-9.589021659309457,26.133407176830033,-86.67356020484064,6.173219172078029,104.2020007354984,100.36100626850039,-9.589021659309457,26.133407176830033,-86.67356020484064,6.173219172078029,103.690943,99.435464,-8.845564,27.780779,-87.563267,5.823193,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.4870000705187,162.83391782682583,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,141.48700007051866,179.8,89.8,89.6,89.8,89.5,134.9,179.8,True,162.83391782682583,179.8,179.8
